datetime,values
2018-10-06T13:00:00.000+0200,1330
2018-10-06T13:15:00.000+0200,1247
2018-10-06T13:30:00.000+0200,1268
2018-10-06T13:45:00.000+0200,1215
2018-10-06T14:00:00.000+0200,1272
2018-10-06T14:15:00.000+0200,1209
2018-10-06T14:30:00.000+0200,1218
2018-10-06T14:45:00.000+0200,1161
2018-10-06T15:00:00.000+0200,1154
2018-10-06T15:15:00.000+0200,1139
2018-10-06T15:30:00.000+0200,1149
2018-10-06T15:45:00.000+0200,1159
2018-10-06T16:00:00.000+0200,1097
2018-10-06T16:15:00.000+0200,1139
2018-10-06T16:30:00.000+0200,1119
2018-10-06T16:45:00.000+0200,1135
2018-10-06T17:00:00.000+0200,1079
2018-10-06T17:15:00.000+0200,1106
2018-10-06T17:30:00.000+0200,1024
2018-10-06T17:45:00.000+0200,1041
2018-10-06T18:00:00.000+0200,990
2018-10-06T18:15:00.000+0200,954
2018-10-06T18:30:00.000+0200,923
2018-10-06T18:45:00.000+0200,895
2018-10-06T19:00:00.000+0200,805
2018-10-06T19:15:00.000+0200,777
2018-10-06T19:30:00.000+0200,761
2018-10-06T19:45:00.000+0200,690
2018-10-06T20:00:00.000+0200,757
2018-10-06T20:15:00.000+0200,999
2018-10-06T20:30:00.000+0200,749
2018-10-06T20:45:00.000+0200,732
2018-10-06T21:00:00.000+0200,710
2018-10-06T21:15:00.000+0200,696
2018-10-06T21:30:00.000+0200,650
2018-10-06T21:45:00.000+0200,646
2018-10-06T22:00:00.000+0200,655
2018-10-06T22:15:00.000+0200,637
2018-10-06T22:30:00.000+0200,577
2018-10-06T22:45:00.000+0200,586
2018-10-06T23:00:00.000+0200,522
2018-10-06T23:15:00.000+0200,523
2018-10-06T23:30:00.000+0200,499
2018-10-06T23:45:00.000+0200,472
2018-10-07T00:00:00.000+0200,458
2018-10-07T00:15:00.000+0200,673
2018-10-07T00:30:00.000+0200,386
2018-10-07T00:45:00.000+0200,167
2018-10-07T01:00:00.000+0200,19
2018-10-07T01:15:00.000+0200,30
2018-10-07T01:30:00.000+0200,19
2018-10-07T01:45:00.000+0200,20
2018-10-07T02:00:00.000+0200,20
2018-10-07T02:15:00.000+0200,40
2018-10-07T02:30:00.000+0200,18
2018-10-07T02:45:00.000+0200,31
2018-10-07T03:00:00.000+0200,76
2018-10-07T03:15:00.000+0200,70
2018-10-07T03:30:00.000+0200,74
2018-10-07T03:45:00.000+0200,74
2018-10-07T04:00:00.000+0200,69
2018-10-07T04:15:00.000+0200,79
2018-10-07T04:30:00.000+0200,72
2018-10-07T04:45:00.000+0200,62
2018-10-07T05:00:00.000+0200,357
2018-10-07T05:15:00.000+0200,205
2018-10-07T05:30:00.000+0200,342
2018-10-07T05:45:00.000+0200,227
2018-10-07T06:00:00.000+0200,387
2018-10-07T06:15:00.000+0200,251
2018-10-07T06:30:00.000+0200,398
2018-10-07T06:45:00.000+0200,275
2018-10-07T07:00:00.000+0200,442
2018-10-07T07:15:00.000+0200,342
2018-10-07T07:30:00.000+0200,542
2018-10-07T07:45:00.000+0200,430
2018-10-07T08:00:00.000+0200,682
2018-10-07T08:15:00.000+0200,847
2018-10-07T08:30:00.000+0200,809
2018-10-07T08:45:00.000+0200,750
2018-10-07T09:00:00.000+0200,1012
2018-10-07T09:15:00.000+0200,995
2018-10-07T09:30:00.000+0200,1280
2018-10-07T09:45:00.000+0200,1123
2018-10-07T10:00:00.000+0200,1390
2018-10-07T10:15:00.000+0200,1349
2018-10-07T10:30:00.000+0200,1482
2018-10-07T10:45:00.000+0200,1415
2018-10-07T11:00:00.000+0200,1614
2018-10-07T11:15:00.000+0200,1438
2018-10-07T11:30:00.000+0200,1598
2018-10-07T11:45:00.000+0200,1426
2018-10-07T12:00:00.000+0200,1606
2018-10-07T12:15:00.000+0200,1648
2018-10-07T12:30:00.000+0200,1479
2018-10-07T12:45:00.000+0200,1310
2018-10-07T13:00:00.000+0200,1351
2018-10-07T13:15:00.000+0200,1244
2018-10-07T13:30:00.000+0200,1373
2018-10-07T13:45:00.000+0200,1117
2018-10-07T14:00:00.000+0200,1324
2018-10-07T14:15:00.000+0200,1211
2018-10-07T14:30:00.000+0200,1334
2018-10-07T14:45:00.000+0200,1206
2018-10-07T15:00:00.000+0200,1292
2018-10-07T15:15:00.000+0200,1139
2018-10-07T15:30:00.000+0200,1289
2018-10-07T15:45:00.000+0200,1161
2018-10-07T16:00:00.000+0200,1289
2018-10-07T16:15:00.000+0200,1195
2018-10-07T16:30:00.000+0200,1357
2018-10-07T16:45:00.000+0200,1224
2018-10-07T17:00:00.000+0200,1416
2018-10-07T17:15:00.000+0200,1242
2018-10-07T17:30:00.000+0200,1374
2018-10-07T17:45:00.000+0200,1254
2018-10-07T18:00:00.000+0200,1404
2018-10-07T18:15:00.000+0200,1226
2018-10-07T18:30:00.000+0200,1389
2018-10-07T18:45:00.000+0200,1154
2018-10-07T19:00:00.000+0200,1304
2018-10-07T19:15:00.000+0200,1199
2018-10-07T19:30:00.000+0200,1397
2018-10-07T19:45:00.000+0200,1312
2018-10-07T20:00:00.000+0200,1462
2018-10-07T20:15:00.000+0200,1435
2018-10-07T20:30:00.000+0200,1500
2018-10-07T20:45:00.000+0200,1245
2018-10-07T21:00:00.000+0200,1397
2018-10-07T21:15:00.000+0200,1261
2018-10-07T21:30:00.000+0200,1334
2018-10-07T21:45:00.000+0200,1158
2018-10-07T22:00:00.000+0200,1263
2018-10-07T22:15:00.000+0200,1019
2018-10-07T22:30:00.000+0200,1069
2018-10-07T22:45:00.000+0200,848
2018-10-07T23:00:00.000+0200,888
2018-10-07T23:15:00.000+0200,743
2018-10-07T23:30:00.000+0200,773
2018-10-07T23:45:00.000+0200,522
2018-10-08T00:00:00.000+0200,621
2018-10-08T00:15:00.000+0200,698
2018-10-08T00:30:00.000+0200,538
2018-10-08T00:45:00.000+0200,382
2018-10-08T01:00:00.000+0200,508
2018-10-08T01:15:00.000+0200,346
2018-10-08T01:30:00.000+0200,433
2018-10-08T01:45:00.000+0200,280
2018-10-08T02:00:00.000+0200,397
2018-10-08T02:15:00.000+0200,277
2018-10-08T02:30:00.000+0200,369
2018-10-08T02:45:00.000+0200,269
2018-10-08T03:00:00.000+0200,389
2018-10-08T03:15:00.000+0200,275
2018-10-08T03:30:00.000+0200,388
2018-10-08T03:45:00.000+0200,267
2018-10-08T04:00:00.000+0200,395
2018-10-08T04:15:00.000+0200,255
2018-10-08T04:30:00.000+0200,406
2018-10-08T04:45:00.000+0200,291
2018-10-08T05:00:00.000+0200,482
2018-10-08T05:15:00.000+0200,413
2018-10-08T05:30:00.000+0200,612
2018-10-08T05:45:00.000+0200,558
2018-10-08T06:00:00.000+0200,772
2018-10-08T06:15:00.000+0200,901
2018-10-08T06:30:00.000+0200,1127
2018-10-08T06:45:00.000+0200,1235
2018-10-08T07:00:00.000+0200,1764
2018-10-08T07:15:00.000+0200,2028
2018-10-08T07:30:00.000+0200,2588
2018-10-08T07:45:00.000+0200,2928
2018-10-08T08:00:00.000+0200,3599
2018-10-08T08:15:00.000+0200,4217
2018-10-08T08:30:00.000+0200,4010
2018-10-08T08:45:00.000+0200,4168
2018-10-08T09:00:00.000+0200,4581
2018-10-08T09:15:00.000+0200,4552
2018-10-08T09:30:00.000+0200,4686
2018-10-08T09:45:00.000+0200,4615
2018-10-08T10:00:00.000+0200,4569
2018-10-08T10:15:00.000+0200,4613
2018-10-08T10:30:00.000+0200,4620
2018-10-08T10:45:00.000+0200,4525
2018-10-08T11:00:00.000+0200,4477
2018-10-08T11:15:00.000+0200,4163
2018-10-08T11:30:00.000+0200,4207
2018-10-08T11:45:00.000+0200,3760
2018-10-08T12:00:00.000+0200,3424
2018-10-08T12:15:00.000+0200,3060
2018-10-08T12:30:00.000+0200,2961
2018-10-08T12:45:00.000+0200,2768
2018-10-08T13:00:00.000+0200,2966
2018-10-08T13:15:00.000+0200,3139
2018-10-08T13:30:00.000+0200,3371
2018-10-08T13:45:00.000+0200,3272
2018-10-08T14:00:00.000+0200,3356
2018-10-08T14:15:00.000+0200,3292
2018-10-08T14:30:00.000+0200,3437
2018-10-08T14:45:00.000+0200,3636
2018-10-08T15:00:00.000+0200,3365
2018-10-08T15:15:00.000+0200,3256
2018-10-08T15:30:00.000+0200,3413
2018-10-08T15:45:00.000+0200,3203
2018-10-08T16:00:00.000+0200,3253
2018-10-08T16:15:00.000+0200,3050
2018-10-08T16:30:00.000+0200,3073
2018-10-08T16:45:00.000+0200,2941
2018-10-08T17:00:00.000+0200,2945
2018-10-08T17:15:00.000+0200,2672
2018-10-08T17:30:00.000+0200,2687
2018-10-08T17:45:00.000+0200,2315
2018-10-08T18:00:00.000+0200,2210
2018-10-08T18:15:00.000+0200,1991
2018-10-08T18:30:00.000+0200,2009
2018-10-08T18:45:00.000+0200,1783
2018-10-08T19:00:00.000+0200,1881
2018-10-08T19:15:00.000+0200,1672
2018-10-08T19:30:00.000+0200,1767
2018-10-08T19:45:00.000+0200,1687
2018-10-08T20:00:00.000+0200,1921
2018-10-08T20:15:00.000+0200,1932
2018-10-08T20:30:00.000+0200,1899
2018-10-08T20:45:00.000+0200,1806
2018-10-08T21:00:00.000+0200,1838
2018-10-08T21:15:00.000+0200,1644
2018-10-08T21:30:00.000+0200,1686
2018-10-08T21:45:00.000+0200,1458
2018-10-08T22:00:00.000+0200,1520
2018-10-08T22:15:00.000+0200,1215
2018-10-08T22:30:00.000+0200,1312
2018-10-08T22:45:00.000+0200,1060
2018-10-08T23:00:00.000+0200,1020
2018-10-08T23:15:00.000+0200,735
2018-10-08T23:30:00.000+0200,814
2018-10-08T23:45:00.000+0200,666
2018-10-09T00:00:00.000+0200,716
2018-10-09T00:15:00.000+0200,756
2018-10-09T00:30:00.000+0200,566
2018-10-09T00:45:00.000+0200,355
2018-10-09T01:00:00.000+0200,432
2018-10-09T01:15:00.000+0200,353
2018-10-09T01:30:00.000+0200,406
2018-10-09T01:45:00.000+0200,310
2018-10-09T02:00:00.000+0200,369
2018-10-09T02:15:00.000+0200,300
2018-10-09T02:30:00.000+0200,367
2018-10-09T02:45:00.000+0200,263
2018-10-09T03:00:00.000+0200,375
2018-10-09T03:15:00.000+0200,304
2018-10-09T03:30:00.000+0200,371
2018-10-09T03:45:00.000+0200,297
2018-10-09T04:00:00.000+0200,382
2018-10-09T04:15:00.000+0200,299
2018-10-09T04:30:00.000+0200,424
2018-10-09T04:45:00.000+0200,326
2018-10-09T05:00:00.000+0200,477
2018-10-09T05:15:00.000+0200,432
2018-10-09T05:30:00.000+0200,585
2018-10-09T05:45:00.000+0200,623
2018-10-09T06:00:00.000+0200,845
2018-10-09T06:15:00.000+0200,931
2018-10-09T06:30:00.000+0200,1263
2018-10-09T06:45:00.000+0200,1358
2018-10-09T07:00:00.000+0200,1878
2018-10-09T07:15:00.000+0200,2178
2018-10-09T07:30:00.000+0200,2780
2018-10-09T07:45:00.000+0200,2816
2018-10-09T08:00:00.000+0200,3461
2018-10-09T08:15:00.000+0200,3794
2018-10-09T08:30:00.000+0200,3856
2018-10-09T08:45:00.000+0200,3958
2018-10-09T09:00:00.000+0200,4161
2018-10-09T09:15:00.000+0200,4198
2018-10-09T09:30:00.000+0200,4303
2018-10-09T09:45:00.000+0200,4097
2018-10-09T10:00:00.000+0200,4181
2018-10-09T10:15:00.000+0200,4053
2018-10-09T10:30:00.000+0200,4090
2018-10-09T10:45:00.000+0200,4053
2018-10-09T11:00:00.000+0200,3926
2018-10-09T11:15:00.000+0200,3761
2018-10-09T11:30:00.000+0200,3668
2018-10-09T11:45:00.000+0200,3330
2018-10-09T12:00:00.000+0200,2873
2018-10-09T12:15:00.000+0200,2882
2018-10-09T12:30:00.000+0200,2587
2018-10-09T12:45:00.000+0200,2502
2018-10-09T13:00:00.000+0200,2655
2018-10-09T13:15:00.000+0200,2725
2018-10-09T13:30:00.000+0200,2916
2018-10-09T13:45:00.000+0200,3021
2018-10-09T14:00:00.000+0200,3063
2018-10-09T14:15:00.000+0200,3185
2018-10-09T14:30:00.000+0200,3192
2018-10-09T14:45:00.000+0200,3192
2018-10-09T15:00:00.000+0200,2987
2018-10-09T15:15:00.000+0200,3812
2018-10-09T15:30:00.000+0200,3276
2018-10-09T15:45:00.000+0200,2993
2018-10-09T16:00:00.000+0200,3243
2018-10-09T16:15:00.000+0200,2881
2018-10-09T16:30:00.000+0200,3034
2018-10-09T16:45:00.000+0200,2820
2018-10-09T17:00:00.000+0200,2803
2018-10-09T17:15:00.000+0200,2626
2018-10-09T17:30:00.000+0200,2423
2018-10-09T17:45:00.000+0200,2192
2018-10-09T18:00:00.000+0200,2150
2018-10-09T18:15:00.000+0200,2146
2018-10-09T18:30:00.000+0200,1921
2018-10-09T18:45:00.000+0200,1648
2018-10-09T19:00:00.000+0200,1626
2018-10-09T19:15:00.000+0200,1604
2018-10-09T19:30:00.000+0200,1580
2018-10-09T19:45:00.000+0200,1491
2018-10-09T20:00:00.000+0200,1611
2018-10-09T20:15:00.000+0200,1846
2018-10-09T20:30:00.000+0200,1650
2018-10-09T20:45:00.000+0200,1908
2018-10-09T21:00:00.000+0200,1514
2018-10-09T21:15:00.000+0200,1512
2018-10-09T21:30:00.000+0200,1367
2018-10-09T21:45:00.000+0200,1314
2018-10-09T22:00:00.000+0200,1329
2018-10-09T22:15:00.000+0200,1223
2018-10-09T22:30:00.000+0200,1127
2018-10-09T22:45:00.000+0200,1001
2018-10-09T23:00:00.000+0200,1122
2018-10-09T23:15:00.000+0200,1148
2018-10-09T23:30:00.000+0200,692
2018-10-09T23:45:00.000+0200,640
2018-10-10T00:00:00.000+0200,535
2018-10-10T00:15:00.000+0200,728
2018-10-10T00:30:00.000+0200,480
2018-10-10T00:45:00.000+0200,451
2018-10-10T01:00:00.000+0200,342
2018-10-10T01:15:00.000+0200,364
2018-10-10T01:30:00.000+0200,315
2018-10-10T01:45:00.000+0200,360
2018-10-10T02:00:00.000+0200,240
2018-10-10T02:15:00.000+0200,280
2018-10-10T02:30:00.000+0200,270
2018-10-10T02:45:00.000+0200,278
2018-10-10T03:00:00.000+0200,246
2018-10-10T03:15:00.000+0200,303
2018-10-10T03:30:00.000+0200,290
2018-10-10T03:45:00.000+0200,273
2018-10-10T04:00:00.000+0200,244
2018-10-10T04:15:00.000+0200,335
2018-10-10T04:30:00.000+0200,283
2018-10-10T04:45:00.000+0200,357
2018-10-10T05:00:00.000+0200,377
2018-10-10T05:15:00.000+0200,496
2018-10-10T05:30:00.000+0200,459
2018-10-10T05:45:00.000+0200,622
2018-10-10T06:00:00.000+0200,710
2018-10-10T06:15:00.000+0200,924
2018-10-10T06:30:00.000+0200,1023
2018-10-10T06:45:00.000+0200,1303
2018-10-10T07:00:00.000+0200,1692
2018-10-10T07:15:00.000+0200,2152
2018-10-10T07:30:00.000+0200,2521
2018-10-10T07:45:00.000+0200,2927
2018-10-10T08:00:00.000+0200,3410
2018-10-10T08:15:00.000+0200,3907
2018-10-10T08:30:00.000+0200,3987
2018-10-10T08:45:00.000+0200,4290
2018-10-10T09:00:00.000+0200,4342
2018-10-10T09:15:00.000+0200,4637
2018-10-10T09:30:00.000+0200,4515
2018-10-10T09:45:00.000+0200,4586
2018-10-10T10:00:00.000+0200,4433
2018-10-10T10:15:00.000+0200,4538
2018-10-10T10:30:00.000+0200,4605
2018-10-10T10:45:00.000+0200,4690
2018-10-10T11:00:00.000+0200,5000
2018-10-10T11:15:00.000+0200,4417
2018-10-10T11:30:00.000+0200,4331
2018-10-10T11:45:00.000+0200,3925
2018-10-10T12:00:00.000+0200,2862
2018-10-10T12:15:00.000+0200,2616
2018-10-10T12:30:00.000+0200,2404
2018-10-10T12:45:00.000+0200,2606
2018-10-10T13:00:00.000+0200,2584
2018-10-10T13:15:00.000+0200,2782
2018-10-10T13:30:00.000+0200,2891
2018-10-10T13:45:00.000+0200,2911
2018-10-10T14:00:00.000+0200,2936
2018-10-10T14:15:00.000+0200,3024
2018-10-10T14:30:00.000+0200,2941
2018-10-10T14:45:00.000+0200,3050
2018-10-10T15:00:00.000+0200,3717
2018-10-10T15:15:00.000+0200,3251
2018-10-10T15:30:00.000+0200,2988
2018-10-10T15:45:00.000+0200,3130
2018-10-10T16:00:00.000+0200,2871
2018-10-10T16:15:00.000+0200,2816
2018-10-10T16:30:00.000+0200,2815
2018-10-10T16:45:00.000+0200,2968
2018-10-10T17:00:00.000+0200,2566
2018-10-10T17:15:00.000+0200,2646
2018-10-10T17:30:00.000+0200,2261
2018-10-10T17:45:00.000+0200,2201
2018-10-10T18:00:00.000+0200,1850
2018-10-10T18:15:00.000+0200,1869
2018-10-10T18:30:00.000+0200,1713
2018-10-10T18:45:00.000+0200,1687
2018-10-10T19:00:00.000+0200,1465
2018-10-10T19:15:00.000+0200,1513
2018-10-10T19:30:00.000+0200,1534
2018-10-10T19:45:00.000+0200,1752
2018-10-10T20:00:00.000+0200,1485
2018-10-10T20:15:00.000+0200,1581
2018-10-10T20:30:00.000+0200,1509
2018-10-10T20:45:00.000+0200,1549
2018-10-10T21:00:00.000+0200,1481
2018-10-10T21:15:00.000+0200,1471
2018-10-10T21:30:00.000+0200,1333
2018-10-10T21:45:00.000+0200,1381
2018-10-10T22:00:00.000+0200,1198
2018-10-10T22:15:00.000+0200,1233
2018-10-10T22:30:00.000+0200,1073
2018-10-10T22:45:00.000+0200,982
2018-10-10T23:00:00.000+0200,811
2018-10-10T23:15:00.000+0200,801
2018-10-10T23:30:00.000+0200,751
2018-10-10T23:45:00.000+0200,1153
2018-10-11T00:00:00.000+0200,566
2018-10-11T00:15:00.000+0200,858
2018-10-11T00:30:00.000+0200,399
2018-10-11T00:45:00.000+0200,422
2018-10-11T01:00:00.000+0200,325
2018-10-11T01:15:00.000+0200,348
2018-10-11T01:30:00.000+0200,265
2018-10-11T01:45:00.000+0200,295
2018-10-11T02:00:00.000+0200,230
2018-10-11T02:15:00.000+0200,289
2018-10-11T02:30:00.000+0200,225
2018-10-11T02:45:00.000+0200,273
2018-10-11T03:00:00.000+0200,243
2018-10-11T03:15:00.000+0200,270
2018-10-11T03:30:00.000+0200,223
2018-10-11T03:45:00.000+0200,274
2018-10-11T04:00:00.000+0200,235
2018-10-11T04:15:00.000+0200,304
2018-10-11T04:30:00.000+0200,246
2018-10-11T04:45:00.000+0200,322
2018-10-11T05:00:00.000+0200,306
2018-10-11T05:15:00.000+0200,405
2018-10-11T05:30:00.000+0200,444
2018-10-11T05:45:00.000+0200,592
2018-10-11T06:00:00.000+0200,699
2018-10-11T06:15:00.000+0200,954
2018-10-11T06:30:00.000+0200,969
2018-10-11T06:45:00.000+0200,1289
2018-10-11T07:00:00.000+0200,1534
2018-10-11T07:15:00.000+0200,2017
2018-10-11T07:30:00.000+0200,2275
2018-10-11T07:45:00.000+0200,2763
2018-10-11T08:00:00.000+0200,3214
2018-10-11T08:15:00.000+0200,3846
2018-10-11T08:30:00.000+0200,3707
2018-10-11T08:45:00.000+0200,3996
2018-10-11T09:00:00.000+0200,4048
2018-10-11T09:15:00.000+0200,4179
2018-10-11T09:30:00.000+0200,4047
2018-10-11T09:45:00.000+0200,4081
2018-10-11T10:00:00.000+0200,4000
2018-10-11T10:15:00.000+0200,4045
2018-10-11T10:30:00.000+0200,4033
2018-10-11T10:45:00.000+0200,3979
2018-10-11T11:00:00.000+0200,4014
2018-10-11T11:15:00.000+0200,5331
2018-10-11T11:30:00.000+0200,3809
2018-10-11T11:45:00.000+0200,3401
2018-10-11T12:00:00.000+0200,3150
2018-10-11T12:15:00.000+0200,2936
2018-10-11T12:30:00.000+0200,2593
2018-10-11T12:45:00.000+0200,2830
2018-10-11T13:00:00.000+0200,2465
2018-10-11T13:15:00.000+0200,2844
2018-10-11T13:30:00.000+0200,2750
2018-10-11T13:45:00.000+0200,2935
2018-10-11T14:00:00.000+0200,3002
2018-10-11T14:15:00.000+0200,2999
2018-10-11T14:30:00.000+0200,2899
2018-10-11T14:45:00.000+0200,2866
2018-10-11T15:00:00.000+0200,3056
2018-10-11T15:15:00.000+0200,3099
2018-10-11T15:30:00.000+0200,3083
2018-10-11T15:45:00.000+0200,2967
2018-10-11T16:00:00.000+0200,2996
2018-10-11T16:15:00.000+0200,2898
2018-10-11T16:30:00.000+0200,2775
2018-10-11T16:45:00.000+0200,2800
2018-10-11T17:00:00.000+0200,2573
2018-10-11T17:15:00.000+0200,2552
2018-10-11T17:30:00.000+0200,2286
2018-10-11T17:45:00.000+0200,2223
2018-10-11T18:00:00.000+0200,1926
2018-10-11T18:15:00.000+0200,1832
2018-10-11T18:30:00.000+0200,1683
2018-10-11T18:45:00.000+0200,1596
2018-10-11T19:00:00.000+0200,1425
2018-10-11T19:15:00.000+0200,1479
2018-10-11T19:30:00.000+0200,1434
2018-10-11T19:45:00.000+0200,1349
2018-10-11T20:00:00.000+0200,1372
2018-10-11T20:15:00.000+0200,1646
2018-10-11T20:30:00.000+0200,1345
2018-10-11T20:45:00.000+0200,1432
2018-10-11T21:00:00.000+0200,1329
2018-10-11T21:15:00.000+0200,1412
2018-10-11T21:30:00.000+0200,1296
2018-10-11T21:45:00.000+0200,1280
2018-10-11T22:00:00.000+0200,1153
2018-10-11T22:15:00.000+0200,1161
2018-10-11T22:30:00.000+0200,999
2018-10-11T22:45:00.000+0200,974
2018-10-11T23:00:00.000+0200,843
2018-10-11T23:15:00.000+0200,795
2018-10-11T23:30:00.000+0200,653
2018-10-11T23:45:00.000+0200,595
2018-10-12T00:00:00.000+0200,527
2018-10-12T00:15:00.000+0200,759
2018-10-12T00:30:00.000+0200,391
2018-10-12T00:45:00.000+0200,360
2018-10-12T01:00:00.000+0200,298
2018-10-12T01:15:00.000+0200,326
2018-10-12T01:30:00.000+0200,271
2018-10-12T01:45:00.000+0200,312
2018-10-12T02:00:00.000+0200,241
2018-10-12T02:15:00.000+0200,288
2018-10-12T02:30:00.000+0200,215
2018-10-12T02:45:00.000+0200,269
2018-10-12T03:00:00.000+0200,230
2018-10-12T03:15:00.000+0200,288
2018-10-12T03:30:00.000+0200,237
2018-10-12T03:45:00.000+0200,268
2018-10-12T04:00:00.000+0200,244
2018-10-12T04:15:00.000+0200,292
2018-10-12T04:30:00.000+0200,247
2018-10-12T04:45:00.000+0200,334
2018-10-12T05:00:00.000+0200,349
2018-10-12T05:15:00.000+0200,440
2018-10-12T05:30:00.000+0200,445
2018-10-12T05:45:00.000+0200,543
2018-10-12T06:00:00.000+0200,688
2018-10-12T06:15:00.000+0200,894
2018-10-12T06:30:00.000+0200,946
2018-10-12T06:45:00.000+0200,1255
2018-10-12T07:00:00.000+0200,1508
2018-10-12T07:15:00.000+0200,1975
2018-10-12T07:30:00.000+0200,2288
2018-10-12T07:45:00.000+0200,2731
2018-10-12T08:00:00.000+0200,3078
2018-10-12T08:15:00.000+0200,3617
2018-10-12T08:30:00.000+0200,3346
2018-10-12T08:45:00.000+0200,3572
2018-10-12T09:00:00.000+0200,3700
2018-10-12T09:15:00.000+0200,3898
2018-10-12T09:30:00.000+0200,3791
2018-10-12T09:45:00.000+0200,3770
2018-10-12T10:00:00.000+0200,3776
2018-10-12T10:15:00.000+0200,3793
2018-10-12T10:30:00.000+0200,3803
2018-10-12T10:45:00.000+0200,3698
2018-10-12T11:00:00.000+0200,3703
2018-10-12T11:15:00.000+0200,3599
2018-10-12T11:30:00.000+0200,3272
2018-10-12T11:45:00.000+0200,3197
2018-10-12T12:00:00.000+0200,2597
2018-10-12T12:15:00.000+0200,2665
2018-10-12T12:30:00.000+0200,2142
2018-10-12T12:45:00.000+0200,2203
2018-10-12T13:00:00.000+0200,2381
2018-10-12T13:15:00.000+0200,2528
2018-10-12T13:30:00.000+0200,2474
2018-10-12T13:45:00.000+0200,2687
2018-10-12T14:00:00.000+0200,2687
2018-10-12T14:15:00.000+0200,2693
2018-10-12T14:30:00.000+0200,2655
2018-10-12T14:45:00.000+0200,2738
2018-10-12T15:00:00.000+0200,2504
2018-10-12T15:15:00.000+0200,2602
2018-10-12T15:30:00.000+0200,2617
2018-10-12T15:45:00.000+0200,2575
2018-10-12T16:00:00.000+0200,2377
2018-10-12T16:15:00.000+0200,2542
2018-10-12T16:30:00.000+0200,2374
2018-10-12T16:45:00.000+0200,2351
2018-10-12T17:00:00.000+0200,2016
2018-10-12T17:15:00.000+0200,2024
2018-10-12T17:30:00.000+0200,1747
2018-10-12T17:45:00.000+0200,1652
2018-10-12T18:00:00.000+0200,1468
2018-10-12T18:15:00.000+0200,1505
2018-10-12T18:30:00.000+0200,1285
2018-10-12T18:45:00.000+0200,1234
2018-10-12T19:00:00.000+0200,1160
2018-10-12T19:15:00.000+0200,1140
2018-10-12T19:30:00.000+0200,1055
2018-10-12T19:45:00.000+0200,1015
2018-10-12T20:00:00.000+0200,967
2018-10-12T20:15:00.000+0200,1205
2018-10-12T20:30:00.000+0200,913
2018-10-12T20:45:00.000+0200,932
2018-10-12T21:00:00.000+0200,858
2018-10-12T21:15:00.000+0200,875
2018-10-12T21:30:00.000+0200,836
2018-10-12T21:45:00.000+0200,782
2018-10-12T22:00:00.000+0200,731
2018-10-12T22:15:00.000+0200,720
2018-10-12T22:30:00.000+0200,621
2018-10-12T22:45:00.000+0200,680
2018-10-12T23:00:00.000+0200,583
2018-10-12T23:15:00.000+0200,576
2018-10-12T23:30:00.000+0200,542
2018-10-12T23:45:00.000+0200,457
2018-10-13T00:00:00.000+0200,406
2018-10-13T00:15:00.000+0200,955
2018-10-13T00:30:00.000+0200,331
2018-10-13T00:45:00.000+0200,338
2018-10-13T01:00:00.000+0200,279
2018-10-13T01:15:00.000+0200,294
2018-10-13T01:30:00.000+0200,262
2018-10-13T01:45:00.000+0200,260
2018-10-13T02:00:00.000+0200,221
2018-10-13T02:15:00.000+0200,248
2018-10-13T02:30:00.000+0200,196
2018-10-13T02:45:00.000+0200,153
2018-10-13T03:00:00.000+0200,117
2018-10-13T03:15:00.000+0200,147
2018-10-13T03:30:00.000+0200,141
2018-10-13T03:45:00.000+0200,150
2018-10-13T04:00:00.000+0200,132
2018-10-13T04:15:00.000+0200,152
2018-10-13T04:30:00.000+0200,143
2018-10-13T04:45:00.000+0200,159
2018-10-13T05:00:00.000+0200,144
2018-10-13T05:15:00.000+0200,183
2018-10-13T05:30:00.000+0200,167
2018-10-13T05:45:00.000+0200,169
2018-10-13T06:00:00.000+0200,177
2018-10-13T06:15:00.000+0200,254
2018-10-13T06:30:00.000+0200,270
2018-10-13T06:45:00.000+0200,341
2018-10-13T07:00:00.000+0200,390
2018-10-13T07:15:00.000+0200,505
2018-10-13T07:30:00.000+0200,549
2018-10-13T07:45:00.000+0200,637
2018-10-13T08:00:00.000+0200,762
2018-10-13T08:15:00.000+0200,1145
2018-10-13T08:30:00.000+0200,1028
2018-10-13T08:45:00.000+0200,1082
2018-10-13T09:00:00.000+0200,1159
2018-10-13T09:15:00.000+0200,1339
2018-10-13T09:30:00.000+0200,1320
2018-10-13T09:45:00.000+0200,1355
2018-10-13T10:00:00.000+0200,1707
2018-10-13T10:15:00.000+0200,1320
2018-10-13T10:30:00.000+0200,1325
2018-10-13T10:45:00.000+0200,1349
2018-10-13T11:00:00.000+0200,1259
2018-10-13T11:15:00.000+0200,1349
2018-10-13T11:30:00.000+0200,1358
2018-10-13T11:45:00.000+0200,1552
2018-10-13T12:00:00.000+0200,1190
2018-10-13T12:15:00.000+0200,1199
2018-10-13T12:30:00.000+0200,1109
2018-10-13T12:45:00.000+0200,1120
2018-10-13T13:00:00.000+0200,1057
2018-10-13T13:15:00.000+0200,1075
2018-10-13T13:30:00.000+0200,987
2018-10-13T13:45:00.000+0200,1012
2018-10-13T14:00:00.000+0200,953
2018-10-13T14:15:00.000+0200,1015
